divisjon,klasse,rundeid,rundenavn,aspekt,score,navn,klubb,medlemmer,dato,url
Compound,Mix2 U18,22,60 piler 18 m,Lag,1046,,Tønsberg & Omegn Bueskyttere,"Tiril Havelin Magnæs, Mica Störtebecker",2024-03-01,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 U21,22,60 piler 18 m,Lag,1188,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2019-04-16,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Damer 50,23,60 piler 25 m,25m,573,Astrid N. Grydeland,Roan Pistolklubb - Bueskyttergruppe,,2015-11-17,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer Senior,23,60 piler 25 m,25m,583,Sunniva Lislevand,Sandefjord Bueskyttere,,2018-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer Senior,23,60 piler 25 m,Lag,1691,,Lillestrøm & Omegn Bueskyttere,"June Svensen, Kristine Storelv, Kine M. Andersen",2009-03-28,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer U18,23,60 piler 25 m,25m,571,Sunniva Lislevand,Sandefjord Bueskyttere,,2016-11-23,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer U21,23,60 piler 25 m,25m,583,Sunniva Lislevand,Sandefjord Bueskyttere,,2018-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer U21,23,60 piler 25 m,Lag,1610,,Sandefjord Bueskyttere,"Runa Grydeland, Isabella Ree, Laila Fevang",2012-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Gutter U16,23,60 piler 25 m,25m,581,Sander Figved,Klepp Bueskyttere,,2017-01-25,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Gutter U16,23,60 piler 25 m,Lag,1609,,Tustna IL - Bueskyttergruppe,"Solve W. Skar, Benjamin Naustvoll, Aleksander B. Bævre",2013-02-05,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer 50,23,60 piler 25 m,25m,577,Gøran Albrigtsen,Tønsberg & Omegn Bueskyttere,,2013-11-20,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer 50,23,60 piler 25 m,Lag,1612,,Bergen Bueskyttere,"Taisto Erkinharju, Victor Hoff, Ari Ollikainen",2015-03-04,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer Senior,23,60 piler 25 m,25m,592,Njål Åmås,Klepp Bueskyttere,,2017-01-25,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer Senior,23,60 piler 25 m,Lag,1755,,Klepp Bueskyttere,"Anders Faugstad, Njål Åmås, Oddmund Tjentland",2018-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U18,23,60 piler 25 m,25m,579,Sander B. Figved,Klepp Bueskyttere,,2018-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U18,23,60 piler 25 m,Lag,1693,,Klepp Bueskyttere,"Sander Figved, Even Figved, Anders Faugstad",2016-11-23,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U21,23,60 piler 25 m,25m,589,Anders Faugstad,Klepp Bueskyttere,,2018-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U21,23,60 piler 25 m,Lag,1693,,Klepp Bueskyttere,"Sander Figved, Even Figved, Anders Faugstad",2016-11-23,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Jenter U16,23,60 piler 25 m,25m,562,Oda Isnes,Tønsberg & Omegn Bueskyttere,,2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 50+,23,60 piler 25 m,Lag,1085,,Fana Bueskytterklubb,"Kjerstin Hoff, Victor Hoff",2019-03-27,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 Senior,23,60 piler 25 m,Lag,1170,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 U16,23,60 piler 25 m,Lag,1141,,Tønsberg & Omegn Bueskyttere,"Oda Isnes, Emil L. Jacobsen",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 U21,23,60 piler 25 m,Lag,1170,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer 50,26,720-runde,50m,680,June Svensen,Lillestrøm & Omegn Bueskyttere,,2011-07-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer 50,26,720-runde,Lag,1567,,Fana Bueskytterklubb,"Eli Karin Dirdal Henrikse, Kjerstin Hoff, Solveig Lilletvedt",2018-06-02,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer Senior,26,720-runde,50m,705,Runa Grydeland,IL Yrjar - Bueskyttergruppa,,2019-07-27,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer U18,26,720-runde,50m,670,Runa Grydeland,Sandefjord Bueskyttere,,2011-08-20,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer U21,26,720-runde,50m,702,Sunniva Lislevand,Klepp Bueskyttere,,2019-04-23,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer U21,26,720-runde,Lag,1727,,Sandefjord Bueskyttere,"Runa Grydeland, Isabella Ree, Laila Fevang",2012-06-30,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Gutter U16,26,720-runde,30m,719,Sander Figved,Klepp Bueskyttere,,2017-08-26,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Gutter U16,26,720-runde,Lag,1934,,Tønsberg & Omegn Bueskyttere,"Trym Isnes, Sigurd Ohrt, Kristian Haraldsen",2015-08-31,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer 50,26,720-runde,50m,692,Morten Bøe,Sandefjord Bueskyttere,,2023-09-01,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer 50,26,720-runde,Lag,2002,,Sandefjord Bueskyttere,"Morten Bøe, Terje Bøe, Tom Bøe",2023-09-01,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer Senior,26,720-runde,50m,715,Njål Åmås,Klepp Bueskyttere,,2014-06-06,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer Senior,26,720-runde,Lag,2122,,Klepp Bueskyttere,"Njål Åmås, Sander B. Figved, Anders Faugstad",2018-08-11,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer U18,26,720-runde,50m,707,Sander B. Figved,Klepp Bueskyttere,,2018-06-09,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer U21,26,720-runde,50m,715,Anders Faugstad,Klepp Bueskyttere,,2019-09-07,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer U21,26,720-runde,Lag,1720,,Larvik Bueskyttere,"Truls Lysnes Ihlen, Jonathan Bjelland Waggest, Jørgen Myrvang",2011-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Jenter U16,26,720-runde,30m,705,Christina Reirå Ramstad,Tustna IL - Bueskyttergruppe,,2015-08-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 50+,26,720-runde,Lag,1281,,Lillestrøm & Omegn Bueskyttere,"June Svensen, Jan Olav Sandvik",2022-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 Senior,26,720-runde,Lag,1414,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2019-04-23,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 U16,26,720-runde,Lag,1344,,Tønsberg & Omegn Bueskyttere,"Oda Isnes, Emil J. Langved",2018-06-20,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 U21,26,720-runde,Lag,1414,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2019-04-23,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer 50,27,30 piler 18 m,18m,282,Astrid Nina Grydeland,Roan Pistolklubb - Bueskyttergruppe,,2016-01-27,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer 50,27,30 piler 18 m,Lag,806,,Fana Bueskytterklubb,"Eli Karin Dirdal Henrikse, Solveig Lilletvedt, Kjerstin Hoff",2021-12-17,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer Senior,27,30 piler 18 m,18m,293,Sunniva Lislevand,Sandefjord Bueskyttere,,2018-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer Senior,27,30 piler 18 m,Lag,838,,Tinden Bueskytterklubb,"Marthe Ludviksen, Kristine Storelv, Adele Storelv",2020-01-29,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer U18,27,30 piler 18 m,18m,287,Marthe Ludviksen,Tinden Bueskytterklubb,,2022-02-14,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer U21,27,30 piler 18 m,18m,293,Sunniva Lislevand,Sandefjord Bueskyttere,,2018-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Gutter U16,27,30 piler 18 m,18m,294,Sander B. Figved,Klepp Bueskyttere,,2017-11-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Gutter U16,27,30 piler 18 m,Lag,784,,Klepp Bueskyttere,"Sander B. Figved, Thomas Figved, Even Figved",2015-01-30,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer 50,27,30 piler 18 m,18m,293,Atle Helland,Kvinnherad Bogeskyttarklubb,,2022-02-04,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer 50,27,30 piler 18 m,Lag,853,,Solør Bueskyttere,"Eddie Asgeir Øyen, Lars Berg, Ernst Thorkildsen",2025-02-07,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer Senior,27,30 piler 18 m,18m,299,Njål Åmås,Klepp Bueskyttere,,2017-01-28,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer Senior,27,30 piler 18 m,Lag,891,,Klepp Bueskyttere,"Njål Åmås, Eivind Lie, Anders Faugstad",2018-01-27,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer U18,27,30 piler 18 m,18m,293,Anders Faugstad,Klepp Bueskyttere,,2016-11-26,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer U18,27,30 piler 18 m,Lag,856,,Klepp Bueskyttere,"Sander Figved, Even Figved, Anders Faugstad",2016-11-26,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer U21,27,30 piler 18 m,18m,298,Anders Faugstad,Klepp Bueskyttere,,2018-01-27,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Jenter U16,27,30 piler 18 m,18m,286,Rebekka Kjensli,Lillestrøm & Omegn Bueskyttere,,2018-11-05,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 50+,27,30 piler 18 m,Lag,550,,Fredrikstad Bueskyttere,"Trine Barrusten Slevig, Kai Otto Jensen",2026-02-25,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 Senior,27,30 piler 18 m,Lag,590,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2019-01-16,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 U16,27,30 piler 18 m,Lag,517,,Klepp Bueskyttere,"Victoria B. Figved, Aksel Faugstad",2019-12-15,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 U21,27,30 piler 18 m,Lag,590,,Klepp Bueskyttere,"Sunniva Lislevand, Anders Faugstad",2019-01-16,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer 50,28,2 x 720-runde,50m,1176,Eli Karin Dirdal Henrikse,Fana Bueskytterklubb,,2021-09-03,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer Senior,28,2 x 720-runde,50m,1265,Oda Isnes,Tønsberg & Omegn Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer U18,28,2 x 720-runde,50m,1102,Tiril Havelin Magnæs,Tønsberg & Omegn Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer U21,28,2 x 720-runde,50m,1102,Tiril Havelin Magnæs,Tønsberg & Omegn Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer 50,28,2 x 720-runde,50m,1365,Odd Kjetil Hjelanes,Tustna IL - Bueskyttergruppe,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer Senior,28,2 x 720-runde,50m,1414,Mads Haugseth,IL Yrjar - Bueskyttergruppa,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer Senior,28,2 x 720-runde,Lag,4127,,IL Yrjar - Bueskyttergruppa,"Mads Haugseth, Robin Haugseth, Håkon Jenssen",2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Jenter U16,28,2 x 720-runde,30m,1197,Vilde Amalie Larsen,Lillehammer Bueskytterklubb,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 50+,28,2 x 720-runde,Lag,2343,,Fana Bueskytterklubb,"Eli Karin Dirdal Henrikse, Johny Henriksen",2024-09-03,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 Senior,28,2 x 720-runde,Lag,2597,,Tønsberg & Omegn Bueskyttere,"Oda Isnes, Trym Isnes",2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Langbue,Damer 50,3,Skandiarunde,20m,272,Vera Wivi-Ann Kribe,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,25m,256,Helena Hafting,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,30m,255,Vera Wivi-Ann Kribe,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,Total,765,Vera Wivi-Ann Kribe,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,20m,272,Vera Wivi-Ann Kribe,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,25m,268,Therese Jacobsen,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,30m,261,Therese Jacobsen,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,Lag,2297,,Sørumsand IF – Bueskyttergruppe,"Therese Jacobsen, Vera Wivi-Ann Kribe, Helena Hafting",2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,Total,799,Therese Jacobsen,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,15m,260,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,20m,228,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,25m,189,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,Total,677,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,20m,228,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,25m,189,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,15m,268,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,20m,253,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,25m,229,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,Total,750,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,20m,285,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,25m,277,Kjell Håvar Huse,Harøy Bogeskytarlag,,2020-09-01,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,30m,264,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Lag,2181,,Sørumsand IF – Bueskyttergruppe,"Knut Flateby, Tor Børrud, Roy Hviding",2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Total,818,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,20m,285,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,25m,277,Kjell Håvar Huse,Harøy Bogeskytarlag,,2020-09-01,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,30m,264,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Lag,2181,,Sørumsand IF – Bueskyttergruppe,"Knut Flateby, Tor Børrud, Roy Hviding",2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Total,818,Knut Flateby,Sørumsand IF – Bueskyttergruppe,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,20m,253,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,25m,236,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2019-06-09,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,Total,750,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,20m,253,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,25m,236,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2019-06-09,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,Total,750,Petter N Hennissen,Lillestrøm & Omegn Bueskyttere,,2017-06-04,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,15m,260,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,20m,228,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,25m,189,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,Total,677,Hedda Kristine Larsen,Lillehammer Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Mix2 50+,3,Skandiarunde,Lag,1583,,Sørumsand IF – Bueskyttergruppe,"Vera Wivi-Ann Kribe, Knut Flateby",2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Mix2 Senior,3,Skandiarunde,Lag,1595,,Sørumsand IF – Bueskyttergruppe,"Therese Jacobsen, Knut Flateby",2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,4,Norgesrunde,25m,537,Vera Wivi-Ann Kribe,Sørumsand IF – Bueskyttergruppe,,2025-09-05,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Langbue
Langbue,Damer Senior,4,Norgesrunde,25m,550,Therese Jacobsen,Sørumsand IF – Bueskyttergruppe,,2022-05-13,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Langbue
Langbue,Gutter U16,4,Norgesrunde,20m,143,Henrik Slemdal Sigvartsen,Sørumsand IF – Bueskyttergruppe,,2021-07-19,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Langbue
Langbue,Gutter U16,4,Norgesrunde,Lag,1631,,Vigra IL - Bueskyttere,"Isak Husevåg Synnes, Magnus Lagabø Roald, August Brian H Fagerheim",2017-06-28,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Langbue
